"local_date_time","UTC_date_time","height","phenomenon"
2018-06-28 15:49:00,2018-06-28 14:49:00,3.2,"high-tide"
2018-06-28 21:49:00,2018-06-28 20:49:00,0.9,"low-tide"
2018-06-29 04:07:00,2018-06-29 03:07:00,3,"high-tide"
2018-06-29 09:54:00,2018-06-29 08:54:00,0.9,"low-tide"
2018-06-29 16:25:00,2018-06-29 15:25:00,3.2,"high-tide"
2018-06-29 22:22:00,2018-06-29 21:22:00,0.9,"low-tide"
2018-06-30 04:42:00,2018-06-30 03:42:00,3,"high-tide"
2018-06-30 10:26:00,2018-06-30 09:26:00,0.9,"low-tide"
2018-06-30 17:00:00,2018-06-30 16:00:00,3.2,"high-tide"
2018-06-30 22:55:00,2018-06-30 21:55:00,0.9,"low-tide"
2018-07-01 05:17:00,2018-07-01 04:17:00,2.9,"high-tide"
2018-07-01 10:58:00,2018-07-01 09:58:00,1,"low-tide"
2018-07-01 17:34:00,2018-07-01 16:34:00,3.1,"high-tide"
2018-07-01 23:29:00,2018-07-01 22:29:00,0.9,"low-tide"
2018-07-02 05:52:00,2018-07-02 04:52:00,2.9,"high-tide"
2018-07-02 11:33:00,2018-07-02 10:33:00,1,"low-tide"
2018-07-02 18:09:00,2018-07-02 17:09:00,3.1,"high-tide"
2018-07-03 00:06:00,2018-07-02 23:06:00,1,"low-tide"
2018-07-03 06:29:00,2018-07-03 05:29:00,2.8,"high-tide"
2018-07-03 12:11:00,2018-07-03 11:11:00,1.1,"low-tide"
2018-07-03 18:48:00,2018-07-03 17:48:00,3,"high-tide"
2018-07-04 00:47:00,2018-07-03 23:47:00,1.1,"low-tide"
2018-07-04 07:12:00,2018-07-04 06:12:00,2.7,"high-tide"
2018-07-04 12:56:00,2018-07-04 11:56:00,1.2,"low-tide"
2018-07-04 19:32:00,2018-07-04 18:32:00,2.9,"high-tide"
2018-07-05 01:34:00,2018-07-05 00:34:00,1.2,"low-tide"
2018-07-05 08:03:00,2018-07-05 07:03:00,2.7,"high-tide"
2018-07-05 13:49:00,2018-07-05 12:49:00,1.3,"low-tide"
2018-07-05 20:25:00,2018-07-05 19:25:00,2.8,"high-tide"
2018-07-06 02:31:00,2018-07-06 01:31:00,1.2,"low-tide"
2018-07-06 09:04:00,2018-07-06 08:04:00,2.6,"high-tide"
2018-07-06 14:53:00,2018-07-06 13:53:00,1.3,"low-tide"
2018-07-06 21:28:00,2018-07-06 20:28:00,2.8,"high-tide"
2018-07-07 03:35:00,2018-07-07 02:35:00,1.2,"low-tide"
2018-07-07 10:11:00,2018-07-07 09:11:00,2.7,"high-tide"
2018-07-07 16:05:00,2018-07-07 15:05:00,1.3,"low-tide"
2018-07-07 22:36:00,2018-07-07 21:36:00,2.8,"high-tide"
2018-07-08 04:43:00,2018-07-08 03:43:00,1.2,"low-tide"
2018-07-08 11:16:00,2018-07-08 10:16:00,2.8,"high-tide"
2018-07-08 17:15:00,2018-07-08 16:15:00,1.2,"low-tide"
2018-07-08 23:41:00,2018-07-08 22:41:00,2.9,"high-tide"
2018-07-09 05:46:00,2018-07-09 04:46:00,1,"low-tide"
2018-07-09 12:16:00,2018-07-09 11:16:00,2.9,"high-tide"
2018-07-09 18:17:00,2018-07-09 17:17:00,1,"low-tide"
2018-07-10 00:40:00,2018-07-09 23:40:00,3,"high-tide"
2018-07-10 06:42:00,2018-07-10 05:42:00,0.9,"low-tide"
2018-07-10 13:10:00,2018-07-10 12:10:00,3.1,"high-tide"
2018-07-10 19:13:00,2018-07-10 18:13:00,0.8,"low-tide"
2018-07-11 01:35:00,2018-07-11 00:35:00,3.2,"high-tide"
2018-07-11 07:35:00,2018-07-11 06:35:00,0.7,"low-tide"
2018-07-11 14:03:00,2018-07-11 13:03:00,3.3,"high-tide"
2018-07-11 20:06:00,2018-07-11 19:06:00,0.6,"low-tide"
2018-07-12 02:28:00,2018-07-12 01:28:00,3.3,"high-tide"
2018-07-12 08:25:00,2018-07-12 07:25:00,0.6,"low-tide"
2018-07-12 14:54:00,2018-07-12 13:54:00,3.5,"high-tide"
2018-07-12 20:57:00,2018-07-12 19:57:00,0.5,"low-tide"
2018-07-13 03:20:00,2018-07-13 02:20:00,3.4,"high-tide"
2018-07-13 09:14:00,2018-07-13 08:14:00,0.5,"low-tide"
2018-07-13 15:45:00,2018-07-13 14:45:00,3.6,"high-tide"
2018-07-13 21:46:00,2018-07-13 20:46:00,0.3,"low-tide"
2018-07-14 04:11:00,2018-07-14 03:11:00,3.4,"high-tide"
2018-07-14 10:01:00,2018-07-14 09:01:00,0.4,"low-tide"
2018-07-14 16:34:00,2018-07-14 15:34:00,3.7,"high-tide"
2018-07-14 22:33:00,2018-07-14 21:33:00,0.3,"low-tide"
2018-07-15 05:00:00,2018-07-15 04:00:00,3.4,"high-tide"
2018-07-15 10:47:00,2018-07-15 09:47:00,0.5,"low-tide"
2018-07-15 17:23:00,2018-07-15 16:23:00,3.6,"high-tide"
2018-07-15 23:20:00,2018-07-15 22:20:00,0.4,"low-tide"
2018-07-16 05:49:00,2018-07-16 04:49:00,3.4,"high-tide"
2018-07-16 11:33:00,2018-07-16 10:33:00,0.6,"low-tide"
2018-07-16 18:12:00,2018-07-16 17:12:00,3.6,"high-tide"
2018-07-17 00:07:00,2018-07-16 23:07:00,0.5,"low-tide"
2018-07-17 06:38:00,2018-07-17 05:38:00,3.2,"high-tide"
2018-07-17 12:20:00,2018-07-17 11:20:00,0.7,"low-tide"
2018-07-17 19:02:00,2018-07-17 18:02:00,3.4,"high-tide"
2018-07-18 00:57:00,2018-07-17 23:57:00,0.7,"low-tide"
2018-07-18 07:29:00,2018-07-18 06:29:00,3.1,"high-tide"
2018-07-18 13:10:00,2018-07-18 12:10:00,0.9,"low-tide"
2018-07-18 19:54:00,2018-07-18 18:54:00,3.2,"high-tide"
2018-07-19 01:50:00,2018-07-19 00:50:00,0.9,"low-tide"
2018-07-19 08:23:00,2018-07-19 07:23:00,2.9,"high-tide"
2018-07-19 14:07:00,2018-07-19 13:07:00,1.1,"low-tide"
2018-07-19 20:51:00,2018-07-19 19:51:00,3,"high-tide"
2018-07-20 02:51:00,2018-07-20 01:51:00,1.1,"low-tide"
2018-07-20 09:24:00,2018-07-20 08:24:00,2.8,"high-tide"
2018-07-20 15:15:00,2018-07-20 14:15:00,1.2,"low-tide"
2018-07-20 21:54:00,2018-07-20 20:54:00,2.8,"high-tide"
2018-07-21 04:02:00,2018-07-21 03:02:00,1.2,"low-tide"
2018-07-21 10:30:00,2018-07-21 09:30:00,2.7,"high-tide"
2018-07-21 16:35:00,2018-07-21 15:35:00,1.3,"low-tide"
2018-07-21 23:02:00,2018-07-21 22:02:00,2.7,"high-tide"
2018-07-22 05:14:00,2018-07-22 04:14:00,1.3,"low-tide"
2018-07-22 11:37:00,2018-07-22 10:37:00,2.7,"high-tide"
2018-07-22 17:50:00,2018-07-22 16:50:00,1.3,"low-tide"
2018-07-23 00:08:00,2018-07-22 23:08:00,2.7,"high-tide"
2018-07-23 06:16:00,2018-07-23 05:16:00,1.2,"low-tide"
2018-07-23 12:37:00,2018-07-23 11:37:00,2.8,"high-tide"
2018-07-23 18:50:00,2018-07-23 17:50:00,1.2,"low-tide"
2018-07-24 01:03:00,2018-07-24 00:03:00,2.8,"high-tide"
2018-07-24 07:07:00,2018-07-24 06:07:00,1.2,"low-tide"
2018-07-24 13:27:00,2018-07-24 12:27:00,2.9,"high-tide"
2018-07-24 19:39:00,2018-07-24 18:39:00,1.1,"low-tide"
2018-07-25 01:51:00,2018-07-25 00:51:00,2.8,"high-tide"
2018-07-25 07:51:00,2018-07-25 06:51:00,1.1,"low-tide"
2018-07-25 14:12:00,2018-07-25 13:12:00,3,"high-tide"
2018-07-25 20:22:00,2018-07-25 19:22:00,1,"low-tide"
2018-07-26 02:33:00,2018-07-26 01:33:00,2.9,"high-tide"
2018-07-26 08:30:00,2018-07-26 07:30:00,1,"low-tide"
2018-07-26 14:52:00,2018-07-26 13:52:00,3.1,"high-tide"
2018-07-26 20:59:00,2018-07-26 19:59:00,0.9,"low-tide"
2018-07-27 03:11:00,2018-07-27 02:11:00,3,"high-tide"
2018-07-27 09:04:00,2018-07-27 08:04:00,0.9,"low-tide"
2018-07-27 15:29:00,2018-07-27 14:29:00,3.2,"high-tide"
2018-07-27 21:33:00,2018-07-27 20:33:00,0.9,"low-tide"
2018-07-28 03:47:00,2018-07-28 02:47:00,3,"high-tide"
2018-07-28 09:36:00,2018-07-28 08:36:00,0.9,"low-tide"
2018-07-28 16:04:00,2018-07-28 15:04:00,3.2,"high-tide"
2018-07-28 22:04:00,2018-07-28 21:04:00,0.8,"low-tide"
2018-07-29 04:21:00,2018-07-29 03:21:00,3,"high-tide"
2018-07-29 10:07:00,2018-07-29 09:07:00,0.8,"low-tide"
2018-07-29 16:38:00,2018-07-29 15:38:00,3.3,"high-tide"
2018-07-29 22:34:00,2018-07-29 21:34:00,0.8,"low-tide"
2018-07-30 04:54:00,2018-07-30 03:54:00,3,"high-tide"
2018-07-30 10:38:00,2018-07-30 09:38:00,0.8,"low-tide"
2018-07-30 17:11:00,2018-07-30 16:11:00,3.2,"high-tide"
2018-07-30 23:05:00,2018-07-30 22:05:00,0.8,"low-tide"
2018-07-31 05:28:00,2018-07-31 04:28:00,3,"high-tide"
2018-07-31 11:11:00,2018-07-31 10:11:00,0.9,"low-tide"
2018-07-31 17:45:00,2018-07-31 16:45:00,3.2,"high-tide"
2018-07-31 23:38:00,2018-07-31 22:38:00,0.8,"low-tide"
2018-08-01 06:03:00,2018-08-01 05:03:00,3,"high-tide"
2018-08-01 11:47:00,2018-08-01 10:47:00,0.9,"low-tide"
2018-08-01 18:21:00,2018-08-01 17:21:00,3.1,"high-tide"
2018-08-02 00:15:00,2018-08-01 23:15:00,0.9,"low-tide"
2018-08-02 06:41:00,2018-08-02 05:41:00,2.9,"high-tide"
2018-08-02 12:27:00,2018-08-02 11:27:00,1,"low-tide"
2018-08-02 19:00:00,2018-08-02 18:00:00,3,"high-tide"
2018-08-03 00:57:00,2018-08-02 23:57:00,1,"low-tide"
2018-08-03 07:25:00,2018-08-03 06:25:00,2.8,"high-tide"
2018-08-03 13:13:00,2018-08-03 12:13:00,1.1,"low-tide"
2018-08-03 19:46:00,2018-08-03 18:46:00,2.9,"high-tide"
2018-08-04 01:45:00,2018-08-04 00:45:00,1.1,"low-tide"
2018-08-04 08:17:00,2018-08-04 07:17:00,2.8,"high-tide"
2018-08-04 14:09:00,2018-08-04 13:09:00,1.2,"low-tide"
2018-08-04 20:43:00,2018-08-04 19:43:00,2.8,"high-tide"
2018-08-05 02:45:00,2018-08-05 01:45:00,1.2,"low-tide"
2018-08-05 09:22:00,2018-08-05 08:22:00,2.7,"high-tide"
2018-08-05 15:19:00,2018-08-05 14:19:00,1.3,"low-tide"
2018-08-05 21:53:00,2018-08-05 20:53:00,2.8,"high-tide"
2018-08-06 03:57:00,2018-08-06 02:57:00,1.2,"low-tide"
2018-08-06 10:36:00,2018-08-06 09:36:00,2.8,"high-tide"
2018-08-06 16:39:00,2018-08-06 15:39:00,1.2,"low-tide"
2018-08-06 23:10:00,2018-08-06 22:10:00,2.8,"high-tide"
2018-08-07 05:14:00,2018-08-07 04:14:00,1.2,"low-tide"
2018-08-07 11:47:00,2018-08-07 10:47:00,2.9,"high-tide"
2018-08-07 17:55:00,2018-08-07 16:55:00,1.1,"low-tide"
2018-08-08 00:19:00,2018-08-07 23:19:00,2.9,"high-tide"
2018-08-08 06:22:00,2018-08-08 05:22:00,1,"low-tide"
2018-08-08 12:50:00,2018-08-08 11:50:00,3.1,"high-tide"
2018-08-08 18:59:00,2018-08-08 17:59:00,0.9,"low-tide"
2018-08-09 01:20:00,2018-08-09 00:20:00,3.1,"high-tide"
2018-08-09 07:21:00,2018-08-09 06:21:00,0.8,"low-tide"
2018-08-09 13:47:00,2018-08-09 12:47:00,3.3,"high-tide"
2018-08-09 19:56:00,2018-08-09 18:56:00,0.6,"low-tide"
2018-08-10 02:15:00,2018-08-10 01:15:00,3.3,"high-tide"
2018-08-10 08:14:00,2018-08-10 07:14:00,0.6,"low-tide"
2018-08-10 14:40:00,2018-08-10 13:40:00,3.5,"high-tide"
2018-08-10 20:46:00,2018-08-10 19:46:00,0.4,"low-tide"
2018-08-11 03:07:00,2018-08-11 02:07:00,3.4,"high-tide"
2018-08-11 09:02:00,2018-08-11 08:02:00,0.5,"low-tide"
2018-08-11 15:30:00,2018-08-11 14:30:00,3.6,"high-tide"
2018-08-11 21:34:00,2018-08-11 20:34:00,0.3,"low-tide"
2018-08-12 03:56:00,2018-08-12 02:56:00,3.5,"high-tide"
2018-08-12 09:48:00,2018-08-12 08:48:00,0.4,"low-tide"
2018-08-12 16:18:00,2018-08-12 15:18:00,3.7,"high-tide"
2018-08-12 22:18:00,2018-08-12 21:18:00,0.2,"low-tide"
2018-08-13 04:42:00,2018-08-13 03:42:00,3.5,"high-tide"
2018-08-13 10:31:00,2018-08-13 09:31:00,0.4,"low-tide"
2018-08-13 17:04:00,2018-08-13 16:04:00,3.7,"high-tide"
2018-08-13 23:01:00,2018-08-13 22:01:00,0.3,"low-tide"
2018-08-14 05:27:00,2018-08-14 04:27:00,3.4,"high-tide"
2018-08-14 11:13:00,2018-08-14 10:13:00,0.4,"low-tide"
2018-08-14 17:49:00,2018-08-14 16:49:00,3.6,"high-tide"
2018-08-14 23:43:00,2018-08-14 22:43:00,0.4,"low-tide"
2018-08-15 06:11:00,2018-08-15 05:11:00,3.3,"high-tide"
2018-08-15 11:55:00,2018-08-15 10:55:00,0.6,"low-tide"
2018-08-15 18:35:00,2018-08-15 17:35:00,3.4,"high-tide"
2018-08-16 00:25:00,2018-08-15 23:25:00,0.7,"low-tide"
2018-08-16 06:56:00,2018-08-16 05:56:00,3.1,"high-tide"
2018-08-16 12:39:00,2018-08-16 11:39:00,0.8,"low-tide"
2018-08-16 19:21:00,2018-08-16 18:21:00,3.2,"high-tide"
2018-08-17 01:10:00,2018-08-17 00:10:00,0.9,"low-tide"
2018-08-17 07:45:00,2018-08-17 06:45:00,2.9,"high-tide"
2018-08-17 13:28:00,2018-08-17 12:28:00,1.1,"low-tide"
2018-08-17 20:12:00,2018-08-17 19:12:00,2.9,"high-tide"
2018-08-18 02:02:00,2018-08-18 01:02:00,1.2,"low-tide"
2018-08-18 08:40:00,2018-08-18 07:40:00,2.8,"high-tide"
2018-08-18 14:29:00,2018-08-18 13:29:00,1.3,"low-tide"
2018-08-18 21:12:00,2018-08-18 20:12:00,2.7,"high-tide"
2018-08-19 03:08:00,2018-08-19 02:08:00,1.4,"low-tide"
2018-08-19 09:46:00,2018-08-19 08:46:00,2.6,"high-tide"
2018-08-19 15:54:00,2018-08-19 14:54:00,1.4,"low-tide"
2018-08-19 22:24:00,2018-08-19 21:24:00,2.6,"high-tide"
2018-08-20 04:35:00,2018-08-20 03:35:00,1.5,"low-tide"
2018-08-20 11:01:00,2018-08-20 10:01:00,2.6,"high-tide"
2018-08-20 17:27:00,2018-08-20 16:27:00,1.4,"low-tide"
2018-08-20 23:41:00,2018-08-20 22:41:00,2.6,"high-tide"
2018-08-21 05:52:00,2018-08-21 04:52:00,1.4,"low-tide"
2018-08-21 12:11:00,2018-08-21 11:11:00,2.7,"high-tide"
2018-08-21 18:33:00,2018-08-21 17:33:00,1.3,"low-tide"
2018-08-22 00:44:00,2018-08-21 23:44:00,2.6,"high-tide"
2018-08-22 06:49:00,2018-08-22 05:49:00,1.3,"low-tide"
2018-08-22 13:07:00,2018-08-22 12:07:00,2.8,"high-tide"
2018-08-22 19:23:00,2018-08-22 18:23:00,1.2,"low-tide"
2018-08-23 01:32:00,2018-08-23 00:32:00,2.7,"high-tide"
2018-08-23 07:34:00,2018-08-23 06:34:00,1.2,"low-tide"
2018-08-23 13:51:00,2018-08-23 12:51:00,3,"high-tide"
2018-08-23 20:04:00,2018-08-23 19:04:00,1,"low-tide"
2018-08-24 02:13:00,2018-08-24 01:13:00,2.9,"high-tide"
2018-08-24 08:11:00,2018-08-24 07:11:00,1,"low-tide"
2018-08-24 14:30:00,2018-08-24 13:30:00,3.1,"high-tide"
2018-08-24 20:39:00,2018-08-24 19:39:00,0.9,"low-tide"
2018-08-25 02:49:00,2018-08-25 01:49:00,3,"high-tide"
2018-08-25 08:44:00,2018-08-25 07:44:00,0.9,"low-tide"
2018-08-25 15:06:00,2018-08-25 14:06:00,3.2,"high-tide"
2018-08-25 21:10:00,2018-08-25 20:10:00,0.8,"low-tide"
2018-08-26 03:24:00,2018-08-26 02:24:00,3.1,"high-tide"
2018-08-26 09:15:00,2018-08-26 08:15:00,0.8,"low-tide"
2018-08-26 15:40:00,2018-08-26 14:40:00,3.3,"high-tide"
2018-08-26 21:39:00,2018-08-26 20:39:00,0.7,"low-tide"
2018-08-27 03:57:00,2018-08-27 02:57:00,3.1,"high-tide"
2018-08-27 09:45:00,2018-08-27 08:45:00,0.7,"low-tide"
2018-08-27 16:13:00,2018-08-27 15:13:00,3.3,"high-tide"
2018-08-27 22:08:00,2018-08-27 21:08:00,0.7,"low-tide"
2018-08-28 04:30:00,2018-08-28 03:30:00,3.2,"high-tide"
2018-08-28 10:15:00,2018-08-28 09:15:00,0.7,"low-tide"
2018-08-28 16:46:00,2018-08-28 15:46:00,3.3,"high-tide"
2018-08-28 22:38:00,2018-08-28 21:38:00,0.6,"low-tide"
2018-08-29 05:03:00,2018-08-29 04:03:00,3.2,"high-tide"
2018-08-29 10:48:00,2018-08-29 09:48:00,0.7,"low-tide"
2018-08-29 17:20:00,2018-08-29 16:20:00,3.3,"high-tide"
2018-08-29 23:11:00,2018-08-29 22:11:00,0.7,"low-tide"
2018-08-30 05:37:00,2018-08-30 04:37:00,3.1,"high-tide"
2018-08-30 11:23:00,2018-08-30 10:23:00,0.7,"low-tide"
2018-08-30 17:54:00,2018-08-30 16:54:00,3.2,"high-tide"
2018-08-30 23:46:00,2018-08-30 22:46:00,0.8,"low-tide"
2018-08-31 06:13:00,2018-08-31 05:13:00,3.1,"high-tide"
2018-08-31 12:01:00,2018-08-31 11:01:00,0.8,"low-tide"
2018-08-31 18:32:00,2018-08-31 17:32:00,3.1,"high-tide"
2018-09-01 00:25:00,2018-08-31 23:25:00,0.9,"low-tide"
2018-09-01 06:54:00,2018-09-01 05:54:00,3,"high-tide"
2018-09-01 12:44:00,2018-09-01 11:44:00,1,"low-tide"
2018-09-01 19:16:00,2018-09-01 18:16:00,3,"high-tide"
2018-09-02 01:10:00,2018-09-02 00:10:00,1,"low-tide"
2018-09-02 07:43:00,2018-09-02 06:43:00,2.9,"high-tide"
2018-09-02 13:37:00,2018-09-02 12:37:00,1.1,"low-tide"
2018-09-02 20:11:00,2018-09-02 19:11:00,2.8,"high-tide"
2018-09-03 02:07:00,2018-09-03 01:07:00,1.2,"low-tide"
2018-09-03 08:46:00,2018-09-03 07:46:00,2.8,"high-tide"
2018-09-03 14:46:00,2018-09-03 13:46:00,1.3,"low-tide"
2018-09-03 21:24:00,2018-09-03 20:24:00,2.7,"high-tide"
2018-09-04 03:23:00,2018-09-04 02:23:00,1.3,"low-tide"
2018-09-04 10:07:00,2018-09-04 09:07:00,2.7,"high-tide"
2018-09-04 16:16:00,2018-09-04 15:16:00,1.3,"low-tide"
2018-09-04 22:50:00,2018-09-04 21:50:00,2.7,"high-tide"
2018-09-05 04:54:00,2018-09-05 03:54:00,1.3,"low-tide"
2018-09-05 11:28:00,2018-09-05 10:28:00,2.9,"high-tide"
2018-09-05 17:44:00,2018-09-05 16:44:00,1.1,"low-tide"
2018-09-06 00:07:00,2018-09-05 23:07:00,2.9,"high-tide"
2018-09-06 06:11:00,2018-09-06 05:11:00,1.1,"low-tide"
2018-09-06 12:36:00,2018-09-06 11:36:00,3.1,"high-tide"
2018-09-06 18:51:00,2018-09-06 17:51:00,0.9,"low-tide"
2018-09-07 01:09:00,2018-09-07 00:09:00,3.1,"high-tide"
2018-09-07 07:11:00,2018-09-07 06:11:00,0.9,"low-tide"
2018-09-07 13:34:00,2018-09-07 12:34:00,3.3,"high-tide"
2018-09-07 19:45:00,2018-09-07 18:45:00,0.6,"low-tide"
2018-09-08 02:03:00,2018-09-08 01:03:00,3.3,"high-tide"
2018-09-08 08:02:00,2018-09-08 07:02:00,0.6,"low-tide"
2018-09-08 14:26:00,2018-09-08 13:26:00,3.5,"high-tide"
2018-09-08 20:33:00,2018-09-08 19:33:00,0.4,"low-tide"
2018-09-09 02:52:00,2018-09-09 01:52:00,3.4,"high-tide"
2018-09-09 08:47:00,2018-09-09 07:47:00,0.5,"low-tide"
2018-09-09 15:13:00,2018-09-09 14:13:00,3.7,"high-tide"
2018-09-09 21:16:00,2018-09-09 20:16:00,0.3,"low-tide"
2018-09-10 03:37:00,2018-09-10 02:37:00,3.5,"high-tide"
2018-09-10 09:30:00,2018-09-10 08:30:00,0.3,"low-tide"
2018-09-10 15:59:00,2018-09-10 14:59:00,3.7,"high-tide"
2018-09-10 21:57:00,2018-09-10 20:57:00,0.2,"low-tide"
2018-09-11 04:20:00,2018-09-11 03:20:00,3.5,"high-tide"
2018-09-11 10:10:00,2018-09-11 09:10:00,0.3,"low-tide"
2018-09-11 16:42:00,2018-09-11 15:42:00,3.7,"high-tide"
2018-09-11 22:37:00,2018-09-11 21:37:00,0.3,"low-tide"
2018-09-12 05:02:00,2018-09-12 04:02:00,3.5,"high-tide"
2018-09-12 10:49:00,2018-09-12 09:49:00,0.4,"low-tide"
2018-09-12 17:24:00,2018-09-12 16:24:00,3.6,"high-tide"
2018-09-12 23:14:00,2018-09-12 22:14:00,0.5,"low-tide"
2018-09-13 05:42:00,2018-09-13 04:42:00,3.3,"high-tide"
2018-09-13 11:28:00,2018-09-13 10:28:00,0.6,"low-tide"
2018-09-13 18:05:00,2018-09-13 17:05:00,3.4,"high-tide"
2018-09-13 23:52:00,2018-09-13 22:52:00,0.7,"low-tide"
2018-09-14 06:23:00,2018-09-14 05:23:00,3.2,"high-tide"
2018-09-14 12:08:00,2018-09-14 11:08:00,0.8,"low-tide"
2018-09-14 18:47:00,2018-09-14 17:47:00,3.1,"high-tide"
2018-09-15 00:31:00,2018-09-14 23:31:00,1,"low-tide"
2018-09-15 07:06:00,2018-09-15 06:06:00,3,"high-tide"
2018-09-15 12:52:00,2018-09-15 11:52:00,1.1,"low-tide"
2018-09-15 19:33:00,2018-09-15 18:33:00,2.8,"high-tide"
2018-09-16 01:15:00,2018-09-16 00:15:00,1.2,"low-tide"
2018-09-16 07:56:00,2018-09-16 06:56:00,2.8,"high-tide"
2018-09-16 13:46:00,2018-09-16 12:46:00,1.3,"low-tide"
2018-09-16 20:29:00,2018-09-16 19:29:00,2.6,"high-tide"
2018-09-17 02:13:00,2018-09-17 01:13:00,1.4,"low-tide"
2018-09-17 09:00:00,2018-09-17 08:00:00,2.6,"high-tide"
2018-09-17 15:10:00,2018-09-17 14:10:00,1.5,"low-tide"
2018-09-17 21:43:00,2018-09-17 20:43:00,2.4,"high-tide"
2018-09-18 03:47:00,2018-09-18 02:47:00,1.6,"low-tide"
2018-09-18 10:21:00,2018-09-18 09:21:00,2.5,"high-tide"
2018-09-18 16:58:00,2018-09-18 15:58:00,1.5,"low-tide"
2018-09-18 23:08:00,2018-09-18 22:08:00,2.4,"high-tide"
2018-09-19 05:23:00,2018-09-19 04:23:00,1.5,"low-tide"
2018-09-19 11:40:00,2018-09-19 10:40:00,2.6,"high-tide"
2018-09-19 18:09:00,2018-09-19 17:09:00,1.4,"low-tide"
2018-09-20 00:19:00,2018-09-19 23:19:00,2.5,"high-tide"
2018-09-20 06:24:00,2018-09-20 05:24:00,1.4,"low-tide"
2018-09-20 12:39:00,2018-09-20 11:39:00,2.8,"high-tide"
2018-09-20 18:58:00,2018-09-20 17:58:00,1.2,"low-tide"
2018-09-21 01:08:00,2018-09-21 00:08:00,2.7,"high-tide"
2018-09-21 07:09:00,2018-09-21 06:09:00,1.2,"low-tide"
2018-09-21 13:24:00,2018-09-21 12:24:00,2.9,"high-tide"
2018-09-21 19:38:00,2018-09-21 18:38:00,1,"low-tide"
2018-09-22 01:47:00,2018-09-22 00:47:00,2.9,"high-tide"
2018-09-22 07:46:00,2018-09-22 06:46:00,1.1,"low-tide"
2018-09-22 14:03:00,2018-09-22 13:03:00,3.1,"high-tide"
2018-09-22 20:11:00,2018-09-22 19:11:00,0.9,"low-tide"
2018-09-23 02:23:00,2018-09-23 01:23:00,3,"high-tide"
2018-09-23 08:18:00,2018-09-23 07:18:00,0.9,"low-tide"
2018-09-23 14:38:00,2018-09-23 13:38:00,3.2,"high-tide"
2018-09-23 20:41:00,2018-09-23 19:41:00,0.8,"low-tide"
2018-09-24 02:56:00,2018-09-24 01:56:00,3.1,"high-tide"
2018-09-24 08:48:00,2018-09-24 07:48:00,0.8,"low-tide"
2018-09-24 15:12:00,2018-09-24 14:12:00,3.3,"high-tide"
2018-09-24 21:10:00,2018-09-24 20:10:00,0.6,"low-tide"
2018-09-25 03:30:00,2018-09-25 02:30:00,3.2,"high-tide"
2018-09-25 09:19:00,2018-09-25 08:19:00,0.7,"low-tide"
2018-09-25 15:46:00,2018-09-25 14:46:00,3.4,"high-tide"
2018-09-25 21:40:00,2018-09-25 20:40:00,0.6,"low-tide"
2018-09-26 04:03:00,2018-09-26 03:03:00,3.3,"high-tide"
2018-09-26 09:51:00,2018-09-26 08:51:00,0.6,"low-tide"
2018-09-26 16:20:00,2018-09-26 15:20:00,3.4,"high-tide"
2018-09-26 22:11:00,2018-09-26 21:11:00,0.5,"low-tide"
2018-09-27 04:37:00,2018-09-27 03:37:00,3.3,"high-tide"
2018-09-27 10:25:00,2018-09-27 09:25:00,0.6,"low-tide"
2018-09-27 16:54:00,2018-09-27 15:54:00,3.4,"high-tide"
2018-09-27 22:44:00,2018-09-27 21:44:00,0.6,"low-tide"
2018-09-28 05:12:00,2018-09-28 04:12:00,3.3,"high-tide"
2018-09-28 11:00:00,2018-09-28 10:00:00,0.6,"low-tide"
2018-09-28 17:30:00,2018-09-28 16:30:00,3.3,"high-tide"
2018-09-28 23:20:00,2018-09-28 22:20:00,0.7,"low-tide"
2018-09-29 05:49:00,2018-09-29 04:49:00,3.2,"high-tide"
2018-09-29 11:39:00,2018-09-29 10:39:00,0.7,"low-tide"
2018-09-29 18:10:00,2018-09-29 17:10:00,3.2,"high-tide"
2018-09-29 23:59:00,2018-09-29 22:59:00,0.8,"low-tide"
2018-09-30 06:31:00,2018-09-30 05:31:00,3.1,"high-tide"
2018-09-30 12:23:00,2018-09-30 11:23:00,0.9,"low-tide"
2018-09-30 18:55:00,2018-09-30 17:55:00,3,"high-tide"
2018-10-01 00:44:00,2018-09-30 23:44:00,1,"low-tide"
2018-10-01 07:20:00,2018-10-01 06:20:00,2.9,"high-tide"
2018-10-01 13:16:00,2018-10-01 12:16:00,1.1,"low-tide"
2018-10-01 19:52:00,2018-10-01 18:52:00,2.8,"high-tide"
2018-10-02 01:42:00,2018-10-02 00:42:00,1.2,"low-tide"
2018-10-02 08:25:00,2018-10-02 07:25:00,2.8,"high-tide"
2018-10-02 14:28:00,2018-10-02 13:28:00,1.2,"low-tide"
2018-10-02 21:10:00,2018-10-02 20:10:00,2.7,"high-tide"
2018-10-03 03:02:00,2018-10-03 02:02:00,1.3,"low-tide"
2018-10-03 09:50:00,2018-10-03 08:50:00,2.8,"high-tide"
2018-10-03 16:06:00,2018-10-03 15:06:00,1.2,"low-tide"
2018-10-03 22:40:00,2018-10-03 21:40:00,2.7,"high-tide"
2018-10-04 04:42:00,2018-10-04 03:42:00,1.3,"low-tide"
2018-10-04 11:14:00,2018-10-04 10:14:00,2.9,"high-tide"
